id,domain_hint,label,nd_logit_gpt35,nd_logit_gpt4,nd_prob_gpt35,nd_prob_gpt4,nd_argmax,nd_decision
e471ef93-fd72-419a-945e-561e144539f2,abstract2title,1,0.6074721813201904,-0.3869607448577881,0.7299626469612122,0.27003738284111023,0,cheap
ead46144-dc41-4e93-8969-4c83d9d80561,accounting_audit,1,1.2288544178009033,-0.9032049179077148,0.8939803242683411,0.10601964592933655,0,cheap
b3eb0412-fbcd-4376-bad4-f8b55aae810f,arc-challenge,1,-0.2940600514411926,0.191381573677063,0.38096800446510315,0.6190320253372192,1,expensive
003923a7-1c18-4b31-9643-9beea03e66d9,arc-challenge,1,-0.40709206461906433,0.2943769693374634,0.33148661255836487,0.6685134172439575,1,expensive
dcc250ce-c5c3-4e4b-9703-fc33b58d38af,arc-challenge,1,-0.24674975872039795,0.14459505677223206,0.40339359641075134,0.5966063737869263,1,expensive
17c3aa7d-1a2e-41ff-b0a6-f1f1c1b4ec49,arc-challenge,0,-0.36107558012008667,0.24947379529476166,0.35193386673927307,0.6480661034584045,1,expensive
3b5826e7-81ab-46a4-b905-0846536c9cf9,arc-challenge,0,-0.4206542372703552,0.30654409527778625,0.3258098363876343,0.6741901636123657,1,expensive
1b844c45-54cc-497b-8073-3ffae1b7d9c9,arc-challenge,1,-0.36903685331344604,0.24907663464546204,0.35021063685417175,0.6497893929481506,1,expensive
23407dbe-62e5-4d5c-8486-eb294cc0c5c8,arc-challenge,0,-0.29655614495277405,0.19300386309623718,0.37999725341796875,0.620002806186676,1,expensive
75ddb3dd-da0b-47f2-939b-038f53007e30,arc-challenge,1,-0.33241838216781616,0.2129095047712326,0.36694905161857605,0.6330509185791016,1,expensive
2c71bb63-bc2d-4c52-82c4-dee9faaeffed,arc-challenge,1,-0.3224353790283203,0.20559431612491608,0.3709765672683716,0.6290234923362732,1,expensive
09b88b1a-4b47-454b-b354-7785e368dfa7,arc-challenge,1,-0.15219947695732117,0.04232972487807274,0.45152047276496887,0.5484794974327087,1,expensive
f7bfdbc6-f841-4f3a-ba74-33cdd2eda90a,arc-challenge,1,-0.368538498878479,0.25959813594818115,0.34793320298194885,0.6520668864250183,1,expensive
d33e8670-c052-41df-ab9d-66d6968a972d,arc-challenge,0,-0.37181735038757324,0.26022088527679443,0.3470485210418701,0.6529514789581299,1,expensive
b82654ce-3807-463d-8352-a5411626dfd2,arc-challenge,1,-0.1430450677871704,0.04275299981236458,0.45368367433547974,0.546316385269165,1,expensive
2e975e2c-5e13-457b-82a6-43b98292f7d8,arc-challenge,1,-0.30024877190589905,0.1821868121623993,0.38167715072631836,0.6183228492736816,1,expensive
684f37c9-7506-4796-8f97-dc4df03a834e,arc-challenge,1,-0.3340284824371338,0.2202208787202835,0.3648790717124939,0.6351208686828613,1,expensive
2859abdc-cdb7-47ac-ae2b-f9ff4f56d0df,arc-challenge,1,-0.3805316388607025,0.2680690586566925,0.34330493211746216,0.6566950678825378,1,expensive
90eac174-3ae1-494b-b375-30169a062db8,arc-challenge,1,-0.17031773924827576,0.06845902651548386,0.4405878186225891,0.5594121813774109,1,expensive
5bd08d4c-f4aa-4fd3-b00b-2e99f6a734f2,arc-challenge,1,-0.3191679120063782,0.20932559669017792,0.3708683252334595,0.6291316747665405,1,expensive
50592698-0deb-4ca9-8188-7c8831ae6dcd,arc-challenge,1,-0.37204477190971375,0.24833813309669495,0.3496943712234497,0.6503056287765503,1,expensive
378f762f-7e2d-44f9-95f5-51169e2e6a6c,arc-challenge,0,-0.2993144094944,0.1750451922416687,0.3835849165916443,0.6164150834083557,1,expensive
8315271e-ab42-43c5-8f17-19d83a348d3e,arc-challenge,1,-0.3376091718673706,0.2278442084789276,0.3622865676879883,0.6377134323120117,1,expensive
8341cf10-e064-4642-9df1-d376e4e52364,arc-challenge,1,-0.3535110354423523,0.2386733591556549,0.3561338186264038,0.6438661813735962,1,expensive
bcbc5bed-ba0d-4107-a2e3-1008c93e4477,arc-challenge,1,-0.30593687295913696,0.18829557299613953,0.3788970410823822,0.6211029887199402,1,expensive
879d5bb0-602a-43e6-9e31-7c63d7210bd0,arc-challenge,1,-0.27391552925109863,0.1580808311700821,0.393649697303772,0.6063502430915833,1,expensive
f7f014d7-8df8-440f-92a5-e4dd78ccd70c,arc-challenge,1,-0.3556540906429291,0.23780208826065063,0.355842262506485,0.6441577672958374,1,expensive
3d0ad348-48aa-4ec0-bff4-580639ae1250,arc-challenge,1,-0.17788860201835632,0.08112520724534988,0.43560612201690674,0.5643938183784485,1,expensive
ada6304e-312f-4fa5-a8da-aada58de4366,arc-challenge,1,-0.19493143260478973,0.08683712780475616,0.4300202429294586,0.569979727268219,1,expensive
6f147a99-e4cd-4eab-936a-5fbeacca531f,arc-challenge,1,-0.3300167918205261,0.21667000651359558,0.36663344502449036,0.6333665251731873,1,expensive
826d4ec3-3ce1-49dd-8c71-ffcfb9491624,arc-challenge,0,-0.3172931671142578,0.2010728120803833,0.3732343912124634,0.6267656087875366,1,expensive
7970c917-ce88-4792-bbcb-bfe009668148,arc-challenge,1,-0.3520929217338562,0.24147817492485046,0.35581591725349426,0.6441841125488281,1,expensive
5828b932-c3df-495c-9053-4d37674a4a8c,arc-challenge,0,-0.3150844871997833,0.20678922533988953,0.37241417169570923,0.627585768699646,1,expensive
246e1c03-c38a-4249-88cf-bf857748a723,arc-challenge,1,-0.3249589204788208,0.20398974418640137,0.3707621395587921,0.6292378902435303,1,expensive
4ae54617-ecfe-4fa7-9a4e-70cf6a5dd945,arc-challenge,1,0.05323418974876404,-0.10036548972129822,0.5383245944976807,0.46167540550231934,0,cheap
fc872073-121a-4dc8-a478-63ea94d2bca9,arc-challenge,0,-0.3500470519065857,0.2388090342283249,0.35689735412597656,0.6431026458740234,1,expensive
540f4617-0f3e-4fbc-94c7-6a5920823494,arc-challenge,1,-0.1630522757768631,0.061271458864212036,0.4441530406475067,0.5558469295501709,1,expensive
1ec5e2e5-a8c8-47dd-a29a-4272dd9339a0,arc-challenge,1,-0.3192020654678345,0.19981804490089417,0.37308138608932495,0.6269185543060303,1,expensive
13e64b45-6cb6-4906-84b8-e3c2357133ec,arc-challenge,1,-0.3054846525192261,0.20108187198638916,0.37599873542785645,0.6240012645721436,1,expensive
a54d8250-1e69-404a-a6d5-3e9ddb45cf3a,arc-challenge,1,-0.3894713521003723,0.27200520038604736,0.34040799736976624,0.6595920324325562,1,expensive
ed3f48f9-aa0d-403c-8677-12db6fc99d21,arc-challenge,1,-0.11357539892196655,0.012322388589382172,0.46856704354286194,0.5314329266548157,1,expensive
af927800-f316-4c61-9cc5-0e9d950bbf08,arc-challenge,0,-0.43883657455444336,0.3439873456954956,0.31371161341667175,0.6862884759902954,1,expensive
faa0c155-b4de-4e7f-9d42-d854159177ee,arc-challenge,1,-0.35167020559310913,0.23863458633422852,0.3565649092197418,0.6434350609779358,1,expensive
549c17ad-39c3-4709-9bae-e3052274bf00,arc-challenge,1,-0.3450891375541687,0.22304624319076538,0.3616671860218048,0.6383328437805176,1,expensive
c4b422e8-1d62-4b2a-a51a-def6aa49e742,arc-challenge,1,-0.3814983367919922,0.2703191041946411,0.34258008003234863,0.6574198603630066,1,expensive
a266f991-5b57-4962-894c-e91bb2449b8e,arc-challenge,1,-0.3273770809173584,0.2163587361574173,0.3673189878463745,0.6326810717582703,1,expensive
d340a00a-c7c9-41f5-9e96-03b5ddc67bcb,arc-challenge,0,-0.3144463896751404,0.20086078345775604,0.37395021319389343,0.6260497570037842,1,expensive
2774ada1-a340-473a-8fc2-e7d62ab092fe,arc-challenge,1,-0.32093220949172974,0.2152245044708252,0.36908209323883057,0.6309179663658142,1,expensive
dd01d997-1399-40db-a6a3-ebfae9b08da6,arc-challenge,1,-0.260390043258667,0.16647498309612274,0.3948751986026764,0.605124831199646,1,expensive
53e3f8d4-c670-48cf-800c-f2948aab175e,arc-challenge,1,-0.36029326915740967,0.24566912651062012,0.3529807925224304,0.6470192074775696,1,expensive
98356675-0644-466c-8443-21483c0e13e5,arc-challenge,1,-0.29888713359832764,0.19570636749267578,0.3788120746612549,0.6211879849433899,1,expensive
09c79e7f-ac98-4f78-b337-610ccde09431,arc-challenge,1,-0.2645610570907593,0.1570691615343094,0.39612674713134766,0.6038733124732971,1,expensive
b61a4003-ab4a-42eb-8c4d-45b6fb7c4fdf,arc-challenge,1,-0.3871989846229553,0.2715820074081421,0.34101349115371704,0.658986508846283,1,expensive
598384c6-9ea4-4434-a5e3-4ab87c97bba3,arc-challenge,1,-0.342720091342926,0.22541086375713348,0.3616682291030884,0.6383318305015564,1,expensive
f1f2814d-bce4-49b5-a279-a921dd5bf243,arc-challenge,1,-0.253894567489624,0.14585036039352417,0.40137362480163574,0.5986263751983643,1,expensive
dbefeec0-ae47-4f4e-ac1e-f12be0c1a12f,arc-challenge,1,-0.3619476556777954,0.2548901438713074,0.35050100088119507,0.6494989991188049,1,expensive
e12c9fd5-50df-44b0-a115-8b97e3d2f3e8,arc-challenge,1,-0.30550462007522583,0.19582924246788025,0.3772272765636444,0.622772753238678,1,expensive
d286c998-a2a9-448f-bf8c-11f6de3ce46e,arc-challenge,1,-0.28602463006973267,0.16277842223644257,0.38964539766311646,0.6103546619415283,1,expensive
164fbf7e-6f8c-410c-9768-9ad1a6325614,arc-challenge,1,-0.38018181920051575,0.26799845695495605,0.3433997333049774,0.6566002368927002,1,expensive
143159b9-32d4-45da-8f9d-a8b59914edfa,arc-challenge,0,-0.3291816711425781,0.2131013721227646,0.3676566481590271,0.6323433518409729,1,expensive
0f0ee3f3-860b-46b0-82fc-592ec6c31b20,arc-challenge,1,-0.2591242790222168,0.14195428788661957,0.401053249835968,0.5989468097686768,1,expensive
967428bb-4c4c-47ec-8ee2-1e7532860fb6,arc-challenge,1,-0.19799862802028656,0.0895686149597168,0.4285995662212372,0.5714004635810852,1,expensive
1b9358f7-9fa5-44c4-a0d7-bc02013bf3e2,arc-challenge,1,-0.09858882427215576,0.014199215918779373,0.471832811832428,0.5281671285629272,1,expensive
64b7991d-39af-4e42-9f89-88ad324b35ef,arc-challenge,1,-0.3766835927963257,0.2643134593963623,0.34502115845680237,0.6549787521362305,1,expensive
731203be-07f4-4572-83da-162db5b2d245,arc-challenge,1,-0.36937135457992554,0.26108694076538086,0.34740665555000305,0.6525933742523193,1,expensive
93b6c765-a756-4245-bb0c-f389d418e0f1,arc-challenge,1,-0.35829830169677734,0.23777568340301514,0.35524240136146545,0.6447575688362122,1,expensive
bdef04af-1350-47c7-89a3-e78c60782bc4,arc-challenge,1,-0.3169938921928406,0.20500515401363373,0.3723849058151245,0.6276150941848755,1,expensive
c4b0d868-0776-475e-ad5b-b7cfedc85e62,arc-challenge,1,-0.2179602086544037,0.12283070385456085,0.41561734676361084,0.5843825936317444,1,expensive
2c14acf8-9c71-4ea4-827f-680fbcf69625,arc-challenge,0,-0.14929574728012085,0.04832940548658371,0.4507538974285126,0.5492461323738098,1,expensive
3f0077f9-fccb-40b1-8440-e6234cfe1415,arc-challenge,1,-0.29272064566612244,0.1788635104894638,0.38424137234687805,0.6157586574554443,1,expensive
08677f7b-1f54-4d3d-a526-01d2146af090,arc-challenge,1,-0.36447960138320923,0.25634825229644775,0.3495931923389435,0.6504067778587341,1,expensive
9e1593db-c5ca-4f39-9e51-d1e7dd54cfe7,arc-challenge,1,-0.3077053427696228,0.19839337468147278,0.3761084973812103,0.6238914728164673,1,expensive
3fb66f15-416d-40da-b143-900a0155a81e,arc-challenge,0,-0.22154930233955383,0.10722806304693222,0.41853809356689453,0.5814618468284607,1,expensive
a3591a1a-7c37-4da9-a06b-89d1d91c47db,arc-challenge,0,-0.23687121272087097,0.13271841406822205,0.40864017605781555,0.5913597941398621,1,expensive
b9f2f20b-19b5-4fd4-a464-70182b6a776b,arc-challenge,1,-0.3778252601623535,0.2714799642562866,0.34314611554145813,0.6568538546562195,1,expensive
0c5750ce-5946-437b-9839-ef4fe30b3237,arc-challenge,1,-0.3083387613296509,0.1982458233833313,0.3759945333003998,0.6240054965019226,1,expensive
47abf21a-cad4-443a-bd17-479d006d27cd,arc-challenge,1,-0.3175194263458252,0.20407581329345703,0.37247931957244873,0.627520740032196,1,expensive
2b1d9b71-c2f1-4ba1-bd0d-84d71d8edaff,arc-challenge,1,-0.3773956000804901,0.26211321353912354,0.34535759687423706,0.6546424627304077,1,expensive
1a30d4b4-77f8-4ab2-b84f-94ac68dd3962,arc-challenge,1,-0.3280607759952545,0.21270810067653656,0.36800870299339294,0.6319912075996399,1,expensive
be3592ca-9c30-4dc0-8ba4-64bce43f4dee,arc-challenge,1,-0.2540058493614197,0.15154814720153809,0.3999786674976349,0.6000213623046875,1,expensive
e4d78460-3efb-493d-9126-649675ce1f5c,arc-challenge,1,-0.3458368480205536,0.23722854256629944,0.35822755098342896,0.641772449016571,1,expensive
ba131a23-ca5d-452f-a0f0-d91e394914f8,arc-challenge,0,-0.3619447946548462,0.2471071183681488,0.3522755205631256,0.6477245688438416,1,expensive
311e7b0a-ef68-4714-8b1e-e3956e6ad0e4,arc-challenge,1,-0.3033592998981476,0.19307675957679749,0.37837857007980347,0.6216214299201965,1,expensive
281fb601-8794-4786-962e-8040cb8e9ec7,arc-challenge,0,-0.342021644115448,0.23003309965133667,0.3607628345489502,0.6392371654510498,1,expensive
32fbcd3a-887a-4f33-8f71-4289ef1e2558,arc-challenge,1,-0.112966388463974,0.014628402888774872,0.4681445360183716,0.5318555235862732,1,expensive
f4b940f6-85ba-4a68-839a-6a907fed0bb4,arc-challenge,1,-0.37187275290489197,0.26194140315055847,0.3466462194919586,0.6533538103103638,1,expensive
a6916446-6cdc-41e9-b413-2c977f2662fa,arc-challenge,0,-0.28346332907676697,0.17016147077083588,0.38849925994873047,0.6115006804466248,1,expensive
78e642aa-6726-4822-a961-3354dd2775bf,arc-challenge,1,-0.35243040323257446,0.23302100598812103,0.35767918825149536,0.6423208117485046,1,expensive
fae7393c-8467-413a-899d-64beaebf942c,arc-challenge,1,-0.35587358474731445,0.2386045753955841,0.3556080162525177,0.6443919539451599,1,expensive
26c7a1e2-6aba-4795-a7db-a1fa4d316a4b,arc-challenge,1,-0.38791924715042114,0.2724282145500183,0.34066155552864075,0.6593384146690369,1,expensive
c083e43d-a576-4691-bad5-49bad19fe477,arc-challenge,0,-0.3298313021659851,0.2152266949415207,0.3670117259025574,0.6329882740974426,1,expensive
bb63c1de-a8c8-4859-98dd-d6a97497c2c1,arc-challenge,0,-0.38442790508270264,0.26568692922592163,0.34296366572380066,0.6570363640785217,1,expensive
ff10e4af-545d-4b3b-82bc-48c0c4ff8382,arc-challenge,1,-0.3754650354385376,0.26236286759376526,0.34573766589164734,0.6542622447013855,1,expensive
6b9e5881-2385-450e-b57c-81f09220fff9,arc-challenge,1,-0.33298975229263306,0.22047334909439087,0.36506131291389465,0.634938657283783,1,expensive
45bbe36d-134a-4de0-aa65-7c8a072b73cd,arc-challenge,1,-0.35273247957229614,0.2507660686969757,0.3535436689853668,0.6464563012123108,1,expensive
26ebd20f-bd65-4da4-b181-d0fcdef22f84,arc-challenge,1,-0.33884042501449585,0.23100538551807404,0.3612724244594574,0.638727605342865,1,expensive
55d82210-6abe-43ad-83ff-905a8e4087a2,arc-challenge,1,-0.2543593943119049,0.14346258342266083,0.40183573961257935,0.5981642603874207,1,expensive
2435388e-c98e-48b9-b6be-b1909da5dfc0,arc-challenge,1,-0.22717037796974182,0.11481589823961258,0.4153270721435547,0.5846729278564453,1,expensive
f2272cdc-4444-4e5b-985c-0f66a2b72303,arc-challenge,1,-0.3336413502693176,0.21686752140522003,0.3657463490962982,0.6342536211013794,1,expensive
ab3533d3-7794-4c54-a036-d7a9d0e66133,arc-challenge,0,-0.3393619656562805,0.22541625797748566,0.36244258284568787,0.6375573873519897,1,expensive
f1aec503-0ed5-408a-be26-938dd83b70d9,arc-challenge,1,-0.344465970993042,0.23597629368305206,0.35883083939552307,0.6411691904067993,1,expensive
ff13c1eb-4cb8-403c-9e88-f60ab072147a,arc-challenge,0,-0.3949265480041504,0.28342875838279724,0.3366284966468811,0.6633715629577637,1,expensive
16c8c887-569d-49cf-a8e9-57e014fd1888,arc-challenge,1,-0.38119208812713623,0.2663252353668213,0.3435492217540741,0.6564508080482483,1,expensive
0eda03a8-cbb4-4a24-b62a-3666a67a03bb,arc-challenge,1,-0.1831584870815277,0.08918522298336029,0.43233180046081543,0.5676681995391846,1,expensive
8c5154d9-b2c9-48cd-b907-95ed4d139f3a,arc-challenge,0,-0.3647807836532593,0.2574463486671448,0.3492750823497772,0.6507248878479004,1,expensive
11d9b62e-ba36-4e92-a38d-d4d186919ea9,arc-challenge,1,-0.43885743618011475,0.3322395086288452,0.3162418603897095,0.6837581396102905,1,expensive
a9d69a78-1893-40fb-8c6b-121f7adfc69b,arc-challenge,0,-0.2542475163936615,0.15601810812950134,0.39884841442108154,0.6011515855789185,1,expensive
64d52ed8-2ead-4971-b796-40750fa1e1a4,arc-challenge,1,-0.35510873794555664,0.23832523822784424,0.3558472990989685,0.6441526412963867,1,expensive
c6aa4c90-3f31-472f-8d49-00d7d76fc869,arc-challenge,1,-0.2561779022216797,0.14856664836406708,0.4001729488372803,0.5998270511627197,1,expensive
10810b1b-8cb4-407d-ae5e-6fa2997b8d97,arc-challenge,1,-0.3790910840034485,0.2649112939834595,0.34434235095977783,0.6556575894355774,1,expensive
b342a5b8-b991-4e8d-8486-b3b5da145b97,arc-challenge,1,-0.26253849267959595,0.15358984470367432,0.397443562746048,0.6025564074516296,1,expensive
f64e66b7-3453-46d7-9854-90c419935f5e,arc-challenge,0,-0.22228099405765533,0.11218953132629395,0.4171532690525055,0.5828467011451721,1,expensive
0df49945-e32e-4ecb-a11f-10f3ee67f9a5,arc-challenge,1,-0.2731800377368927,0.16310279071331024,0.3926270604133606,0.6073729395866394,1,expensive
0ce101aa-a744-4cb6-abb2-ebb8f07b3230,arc-challenge,0,-0.35478585958480835,0.2430204451084137,0.35484573245048523,0.6451542377471924,1,expensive
0114b48d-e4d4-43ea-9362-52aeb3c20387,arc-challenge,1,-0.3223128318786621,0.20031915605068207,0.3722369968891144,0.6277629733085632,1,expensive
a15e3e96-65e1-4456-8a93-e771aa62d3a2,arc-challenge,1,-0.04244405776262283,-0.05619620159268379,0.5034379959106445,0.49656203389167786,0,cheap
1adcb96d-d4c7-4a56-84ac-f262e5fee060,arc-challenge,1,-0.389774352312088,0.2847960591316223,0.33747419714927673,0.6625258326530457,1,expensive
0337c52f-33a8-4eef-a071-14d6a7191ddc,arc-challenge,1,-0.14365869760513306,0.03742101788520813,0.454853355884552,0.545146644115448,1,expensive
0ba3020d-699b-474f-a269-3436c9334314,arc-challenge,1,-0.29595503211021423,0.1749909222126007,0.3843923807144165,0.6156076192855835,1,expensive
baf236d4-be5b-4a91-ae86-5205c7efd817,arc-challenge,1,-0.2867244780063629,0.1703696995973587,0.38767537474632263,0.612324595451355,1,expensive
1e582dfd-68ff-4834-b9ae-10a6242f3bd4,arc-challenge,1,-0.33698296546936035,0.21599851548671722,0.36517295241355896,0.6348270177841187,1,expensive
de8fae34-508e-45b4-a514-23cea3b6ac1b,arc-challenge,1,-0.32368484139442444,0.20823584496974945,0.3700690269470215,0.6299309730529785,1,expensive
ec88aca7-8453-4eb5-adcf-0a00d14f2946,arc-challenge,1,-0.302115797996521,0.19296833872795105,0.37869659066200256,0.621303379535675,1,expensive
d5e9f097-641f-4fac-b3ca-27736afe1074,arc-challenge,1,-0.2672770619392395,0.14422982931137085,0.3985508382320404,0.6014491319656372,1,expensive
4c77081f-6adc-4104-a796-b88de06efd67,arc-challenge,1,-0.3079455494880676,0.19851447641849518,0.37602370977401733,0.6239762306213379,1,expensive
cf2a9b76-1535-4486-bea6-414dbf29d633,arc-challenge,1,-0.35555368661880493,0.2402530014514923,0.3553036153316498,0.6446963548660278,1,expensive
905b48e7-248c-4668-8b4f-fa77e0d892d5,arc-challenge,1,-0.29347848892211914,0.1783716082572937,0.38417842984199524,0.6158215403556824,1,expensive
e8da145f-1685-4c27-ac1a-63b399c8565d,arc-challenge,0,-0.3676432967185974,0.2544361650943756,0.34930863976478577,0.6506913304328918,1,expensive
94520e82-d49b-4116-9a86-3b4ff5bd320c,arc-challenge,0,-0.3222067058086395,0.20827025175094604,0.3704056441783905,0.6295943260192871,1,expensive
3bc2ea2d-dfb0-4009-b316-04eac7913b56,arc-challenge,1,-0.38494372367858887,0.2674495279788971,0.34245043992996216,0.6575495600700378,1,expensive
1a65b346-2a86-422d-aaf2-cc64505a46c9,arc-challenge,1,-0.2678256332874298,0.14735004305839539,0.39767175912857056,0.6023282408714294,1,expensive
bc976b4c-c0d5-4c52-a167-843945e54dd4,arc-challenge,1,-0.2418164163827896,0.14337821304798126,0.40487465262413025,0.5951253771781921,1,expensive
9762fef4-fe7e-46db-b0be-52d0670b7d7a,arc-challenge,1,-0.2807909846305847,0.16845732927322388,0.3895394802093506,0.6104604601860046,1,expensive
b310eae8-7ad0-4c57-81c6-1090effda583,arc-challenge,1,-0.33408504724502563,0.2214391529560089,0.36458370089530945,0.6354162693023682,1,expensive
dd05b07a-30b8-44be-a4e8-a5b9fb993326,arc-challenge,1,-0.40737056732177734,0.2982785105705261,0.33056092262268066,0.6694390177726746,1,expensive
76c4505e-b0ef-43dd-a153-d462bb7cd6c5,arc-challenge,1,-0.30027925968170166,0.1824548840522766,0.38160669803619385,0.6183933019638062,1,expensive
b011e087-a884-4e2f-a7ca-cdec2f256319,arc-challenge,1,-0.3823748528957367,0.26503854990005493,0.3435726463794708,0.6564273238182068,1,expensive
850fc946-d981-481d-be1d-7d105485e12d,arc-challenge,1,-0.2920895516872406,0.1828211098909378,0.3834546208381653,0.6165453791618347,1,expensive
01dc0a8c-0c87-4b35-bcfc-5af0eef8baee,arc-challenge,1,-0.331116259098053,0.21861198544502258,0.36592745780944824,0.6340725421905518,1,expensive
e16c9519-67ea-43b1-a2fa-cceb77c5a8db,arc-challenge,1,-0.3523666262626648,0.22874462604522705,0.3586769104003906,0.6413230299949646,1,expensive
2e684de7-acd7-4398-b3b3-69d2d693fe3f,arc-challenge,1,-0.3295614719390869,0.2224777191877365,0.36539143323898315,0.6346085667610168,1,expensive
ab52f38b-3dae-469b-941b-1bc5a91309b6,arc-challenge,0,-0.3143172860145569,0.19899369776248932,0.37441766262054443,0.6255823373794556,1,expensive
5484f6ad-cadf-4b59-a396-08ff95992bd2,arc-challenge,1,-0.3974250257015228,0.2838883697986603,0.3359682261943817,0.6640317440032959,1,expensive
8c3be032-e820-4d57-a65d-dc2c45cd0e26,arc-challenge,1,-0.3379247784614563,0.2323017120361328,0.36118456721305847,0.6388154029846191,1,expensive
fb0c610a-fc54-4b22-9500-26fd3bd62fe2,bias_detection,1,0.4292948246002197,-0.38404586911201477,0.6928209066390991,0.3071790635585785,0,cheap
8bac5d76-a985-43cf-8c19-a866fd176697,bias_detection,0,0.2667573094367981,-0.24115273356437683,0.624316394329071,0.37568360567092896,0,cheap
8709b4eb-062f-405c-b825-b6535b76178b,bias_detection,1,0.7283225655555725,-0.5710365772247314,0.7857270836830139,0.2142728865146637,0,cheap
35a16eed-f213-4b43-bd0a-671c315fd358,bias_detection,0,0.2910120487213135,-0.14148639142513275,0.6064701080322266,0.39352986216545105,0,cheap
